SUMMARY OF PARAMS
Query Image,Video,Chain Length,Feature Extractor,Matcher,Frame Interval,Pass Ratio,Match Thresh,Min Area,Filter Intersections,Min Angle,Max Angle
logos/dhl.png,videos/15brazil-5min.mp4,3,SIFT,FLANN,2,0.7,10,0.01,True,45,135
MATCHES
Frame Num,Img Name,Area,Min Angle,Max Angle,Chain Weight Factor
1458,frame1458.jpg,0.05100534968905979,79.35741872657078,93.36480551542752,1
1459,frame1459.jpg,0.10717683050367567,55.83057926484774,114.1264950154627,1
1460,frame1460.jpg,0.052864991294013126,79.23528645355891,94.52281347782996,1
1461,frame1461.jpg,0.05761393017239041,72.93095150066263,105.27877527681274,1
1468,frame1468.jpg,0.06063411871592204,76.28760554826427,96.80556410844355,1
1469,frame1469.jpg,0.059040643374125165,78.18291009503909,95.48035073840825,1
1470,frame1470.jpg,0.07640336248609755,62.08999614586865,114.84777140177381,1
1471,frame1471.jpg,0.07550853888193766,67.08546547031108,106.79714140039398,1
1472,frame1472.jpg,0.12894904004202948,69.13084732570795,102.59540352252573,1
1478,frame1478.jpg,0.08467620796627469,67.8239753441827,106.80809510099213,1
1479,frame1479.jpg,0.06910472763909234,62.63915480161306,105.85483057788203,1
1480,frame1480.jpg,0.17838404527968832,49.72218132985708,124.07513093339178,1
1481,frame1481.jpg,0.12929664156503148,61.77746233965688,109.0393327366919,1
1482,frame1482.jpg,0.06927021000120374,81.10488545052286,91.52590600130951,1
1483,frame1483.jpg,0.07153844621446398,69.06027112095174,101.8535148103975,1
1484,frame1484.jpg,0.12890163501103719,68.10013824954741,105.49499583952608,1
1485,frame1485.jpg,0.14376988093058268,53.88604395418864,118.51955575477116,1
1488,frame1488.jpg,0.15744115379121568,48.09532201186421,119.83676077672807,1
1489,frame1489.jpg,0.11619917631149292,50.305764689456964,127.20703354997427,1
1490,frame1490.jpg,0.12929929468366835,55.38219428292777,115.17689114426527,1
1491,frame1491.jpg,0.10535185724496841,72.93342909812782,99.74604389311104,1
1492,frame1492.jpg,0.16920255184173583,50.1793126462326,121.31587167808999,1
1494,frame1494.jpg,0.06882811917199029,61.18942410343874,110.02076675867926,1
1495,frame1495.jpg,0.11162273370557363,68.96950199990381,102.7637453516453,1
1496,frame1496.jpg,0.05489751709832086,82.43300641610765,90.5499461903895,1
1497,frame1497.jpg,0.05080563982327779,83.46728312553093,92.23686951751803,1
1498,frame1498.jpg,0.10972017122639549,59.61181615037273,112.07659732976241,1
1499,frame1499.jpg,0.05505921840667725,70.98122028835719,102.14629252563161,1
1500,frame1500.jpg,0.048443063894907636,84.85227314632931,88.94204624645272,1
1501,frame1501.jpg,0.05095865117179023,70.02168335740193,103.91206100799327,1
1503,frame1503.jpg,0.04395705143610636,75.81488725604956,96.749877771496,1
1504,frame1504.jpg,0.04105052206251356,77.07199216980844,96.91496524380787,1
1505,frame1505.jpg,0.07805509044478337,72.15749036600504,104.08130193341557,1
1506,frame1506.jpg,0.06017307344410154,63.9016530088729,110.92881230466269,1
1507,frame1507.jpg,0.03990946782959832,66.05284609437713,105.99639565347869,1
1508,frame1508.jpg,0.055876870751380925,67.26928247485297,106.60088036534621,1
1509,frame1509.jpg,0.034586346944173174,71.5434236571021,98.71627064726026,1
1514,frame1514.jpg,0.0421603880988227,54.81202194032595,121.06522222883416,1
1515,frame1515.jpg,0.040767891870604624,76.86253639020055,98.78487521596745,1
1516,frame1516.jpg,0.03798584143320719,81.00429751214261,94.2454375974999,1
1517,frame1517.jpg,0.02362317482630412,75.15414970823569,100.03669004345562,1
7368,frame7368.jpg,0.042383282979329424,80.93855561023528,92.66086871822675,1
7369,frame7369.jpg,0.04582304014099969,72.48298942796646,103.59627626610555,1
7370,frame7370.jpg,0.047979740036858454,65.38409298404622,108.06673799128049,1
7371,frame7371.jpg,0.05401352723439534,57.13041124961619,116.7759341674127,1
7372,frame7372.jpg,0.14955397533045875,51.70268154760441,120.91034436884408,1
7373,frame7373.jpg,0.14175733672247992,46.9001333135724,128.77110694176676,1
7374,frame7374.jpg,0.12236719740761651,57.78125496133923,117.19176261107658,1
7375,frame7375.jpg,0.1089894692103068,58.42746294571113,117.167645377992,1
7388,frame7388.jpg,0.08657954825295341,63.501878342473674,107.5649554092526,1
7389,frame7389.jpg,0.0929802656173706,66.39773411473358,109.62913719688618,1
7390,frame7390.jpg,0.08177251060803731,64.25680825950272,108.83416322179545,1
7399,frame7399.jpg,0.054757547378540036,56.316591765607626,120.03880839133149,1
7400,frame7400.jpg,0.06777600765228271,72.77908491939417,101.02067240548507,1
7401,frame7401.jpg,0.07188381746411324,62.295071755666854,106.5400874614241,1
7433,frame7433.jpg,0.045729435814751515,70.8806714151252,98.31485247221174,1
7434,frame7434.jpg,0.046907130479812625,71.7609331870461,103.31428926372364,1
7435,frame7435.jpg,0.04205163910984993,76.27816209348951,95.76860435166013,1


ERRORS
"OpenCV(3.4.2) /io/opencv/modules/flann/src/miniflann.cpp:315: error: (-210:Unsupported format or combination of formats) in function 'buildIndex_'
> type=0
> "
"OpenCV(3.4.2) /io/opencv/modules/flann/src/miniflann.cpp:315: error: (-210:Unsupported format or combination of formats) in function 'buildIndex_'
> type=0
> "
